site_id,site_name,group_id,x,y,height,width,azimuth,module_orientation,module_tilt,module_width,module_height,vSpacing,hSpacing,num_rows,num_columns,module_id,row,column,id,inverterId
349060,Anonymous,6091331,899.31,518.32,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369974,0,0,38823856,38823574
349060,Anonymous,6091332,861.62,458.61,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369975,0,0,38823846,38823574
349060,Anonymous,6091333,825.6,398.89,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369976,0,0,38823753,38823574
349060,Anonymous,6091334,708.26,142.87,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369977,0,0,38823848,38823574
349060,Anonymous,6091335,670.56,83.46,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369978,0,0,38837722,38823574
349060,Anonymous,6091336,636.26,18.89,60.0,90.0,149.0,HORIZONTAL,10.0,60.0,90.0,4.0,4.0,1,1,66369979,0,0,38823702,38823574
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116943,0,0,45206022,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116948,1,7,45206025,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116952,1,5,45206029,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116949,0,5,45206023,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116950,1,6,45208726,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116945,1,0,45206021,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116951,0,4,45206027,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116953,0,3,45208403,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116942,1,2,45206024,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116941,0,1,45208401,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116954,0,2,45208402,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116944,1,1,45208727,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116946,0,7,45206028,45205467
477834,Anonymous,8237152,0.0,82.44,184.0,508.0,180.0,VERTICAL,22.0,60.0,90.0,4.0,4.0,2,8,91116947,0,6,45206026,45205467
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717168,1,1,53451346,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717173,6,1,53451322,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717156,4,2,53451327,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717167,0,1,53451325,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717154,3,2,53451351,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717165,7,0,53451349,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717169,2,1,53451334,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717170,3,1,53451338,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717176,0,2,53451345,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717155,2,0,53451340,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717166,8,0,53451341,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717158,5,2,53451344,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717175,8,1,53451348,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717159,4,0,53451324,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717150,1,2,53451326,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717152,2,2,53451331,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717171,4,1,53451335,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717151,0,0,53451333,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717172,5,1,53451339,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717153,1,0,53451332,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717157,3,0,53451330,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717164,8,2,53451343,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717174,7,1,53451328,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717161,5,0,53451323,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717160,6,2,53451336,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717163,6,0,53451350,53451318
641826,Anonymous,13244771,0.0,0.0,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717162,7,2,53451337,53451318
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717200,6,1,53452229,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717198,4,1,53452224,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717196,2,1,53452228,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717182,2,0,53452435,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717189,7,2,53452226,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717199,5,1,53452234,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717191,8,2,53452227,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717203,0,2,53452244,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717185,5,2,53452235,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717186,4,0,53452243,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717193,8,0,53452225,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717183,4,2,53452223,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717197,3,1,53452233,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717201,7,1,53452245,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717202,8,1,53452242,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717187,6,2,53452219,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717184,3,0,53452238,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717179,2,2,53452230,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717192,7,0,53452436,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717194,0,1,53452222,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717195,1,1,53452232,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717178,0,0,53452246,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717188,5,0,53452247,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717190,6,0,53452236,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717177,1,2,53452220,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717180,1,0,53452239,53452216
641826,Anonymous,13244772,891.45,2.93,572.0,278.0,180.0,HORIZONTAL,27.0,60.0,90.0,4.0,4.0,9,3,163717181,3,2,53452231,53452216
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717212,4,2,53451376,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717205,3,4,53451385,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717243,4,8,53452241,53452216
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717224,1,3,53451404,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717208,4,4,53451370,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717247,2,4,53451392,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717215,0,7,53451390,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717210,3,2,53451374,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717213,3,0,53451329,53451318
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717248,4,6,53451391,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717209,1,0,53451342,53451318
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717222,2,5,53451384,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717237,0,6,53451387,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717223,4,7,53451372,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717235,0,8,53452240,53452216
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717204,1,2,53451401,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717218,2,7,53451405,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717229,1,1,53451388,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717227,2,3,53451403,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717230,3,3,53451378,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717231,2,1,53451383,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717244,1,4,53451375,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717226,0,1,53451377,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717228,4,5,53451406,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717211,2,0,53451394,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717246,0,2,53451380,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717234,4,1,53451386,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717240,3,8,53452237,53452216
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717236,1,8,53452221,53452216
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717238,2,8,53451398,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717220,3,7,53451379,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717233,3,1,53451373,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717217,0,5,53451402,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717225,3,5,53451371,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717242,2,6,53451382,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717221,0,3,53451381,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717232,4,3,53451399,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717216,1,7,53451395,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717219,1,5,53451397,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717239,1,6,53451396,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717206,0,0,53451321,53451318
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717214,4,0,53451347,53451318
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717241,0,4,53451389,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717207,2,2,53451400,53451353
641826,Anonymous,13244773,297.17,51.09,466.0,572.0,180.0,VERTICAL,27.0,60.0,90.0,4.0,4.0,5,9,163717245,3,6,53451393,53451353
896164,Anonymous,21239105,131.8,218.33,90.0,188.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,3,291321997,0,2,64777971,64776859
896164,Anonymous,21239105,131.8,218.33,90.0,188.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,3,291321996,0,0,64777920,64776859
896164,Anonymous,21239105,131.8,218.33,90.0,188.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,3,291321995,0,1,64777911,64776859
896164,Anonymous,21239106,163.71,563.39,90.0,124.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,2,291321998,0,1,64778131,64776859
896164,Anonymous,21239106,163.71,563.39,90.0,124.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,2,291321999,0,0,64778133,64776859
896164,Anonymous,21239107,962.21,380.67,90.0,316.0,90.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,5,291322004,0,2,64778132,64776859
896164,Anonymous,21239107,962.21,380.67,90.0,316.0,90.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,5,291322000,0,1,64778136,64776859
896164,Anonymous,21239107,962.21,380.67,90.0,316.0,90.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,5,291322003,0,3,64777917,64776859
896164,Anonymous,21239107,962.21,380.67,90.0,316.0,90.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,5,291322002,0,4,64778138,64776859
896164,Anonymous,21239107,962.21,380.67,90.0,316.0,90.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,5,291322001,0,0,64777970,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322010,0,4,64777967,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322011,0,3,64778134,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322009,0,5,64777969,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322012,0,2,64778135,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322006,0,0,64778141,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322005,0,1,64777914,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322008,0,6,64777919,64776859
896164,Anonymous,21239108,515.77,661.24,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322007,0,7,64778142,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322017,0,5,64777921,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322015,0,7,64777968,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322014,0,0,64778137,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322018,0,4,64778140,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322019,0,3,64777966,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322020,0,2,64778257,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322016,0,6,64778139,64776859
896164,Anonymous,21239109,430.29,539.1,90.0,508.0,180.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,8,291322013,0,1,64777965,64776859
896164,Anonymous,21239110,195.32,343.56,90.0,60.0,270.0,VERTICAL,0.0,60.0,90.0,4.0,4.0,1,1,291322021,0,0,64778130,64776859
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331360,1,3,57350955,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331348,3,2,57350962,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331364,3,3,57350937,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331374,7,1,57350934,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331359,0,3,57350951,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331361,0,1,57350964,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331366,4,3,57350959,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331356,7,2,57350944,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331362,2,3,57350936,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331363,1,1,57350940,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331372,7,3,57350950,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331353,4,0,57350954,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331369,4,1,57350963,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331371,5,1,57350935,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331351,3,0,57350953,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331375,0,2,57350960,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331357,6,0,57350961,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331367,3,1,57350949,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331358,7,0,57350947,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331373,6,1,57350957,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331352,5,2,57350939,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331350,4,2,57350958,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331347,1,0,57350952,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331365,2,1,57350942,57350931
717193,Anonymous,15852526,798.03,950.25,508.0,372.0,180.0,HORIZONTAL,0.0,60.0,90.0,4.0,4.0,8,4,201331349,2,0,57350933,57350931
